year,month,harvest_season,nearest_district,district_state,fire_count,weather_station,temperature_2m_max,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,is_kharif_season,is_rabi_season,fire_risk_label,fire_risk_score,lag_fire_count,wind_drought_index
2024,4,rabi,Sonipat,Haryana,3,karnal,34.43333333333333,0.09333333333333334,17.240000000000002,34.5,0,1,low,2,5,15.768292682926832
2025,4,rabi,Sonipat,Haryana,19,karnal,35.71,0.5833333333333334,15.47,40.733333333333334,0,1,low,5,3,9.770526315789473
2022,5,rabi,Sonipat,Haryana,2,karnal,38.38709677419355,1.0129032258064516,17.335483870967742,45.25806451612903,0,1,low,1,13,8.612179487179489
2023,5,rabi,Sonipat,Haryana,4,karnal,34.88709677419355,3.4967741935483874,17.74516129032258,48.774193548387096,0,1,low,2,2,3.9461979913916787
2024,5,rabi,Sonipat,Haryana,41,karnal,40.832258064516125,0.02258064516129032,20.141935483870967,27.903225806451612,0,1,medium,7,4,19.69716088328076
2025,5,rabi,Sonipat,Haryana,32,karnal,35.41935483870968,1.3612903225806452,16.548387096774192,57.58064516129032,0,1,medium,6,41,7.008196721311474
2022,10,kharif,Sonipat,Haryana,2,karnal,29.47741935483871,0.8161290322580645,12.741935483870968,72.25806451612904,1,0,low,1,2,7.015985790408526
2023,10,kharif,Sonipat,Haryana,3,karnal,31.27741935483871,0.6774193548387096,12.841935483870968,61.516129032258064,1,0,low,1,2,7.655769230769232
2025,10,kharif,Sonipat,Haryana,1,karnal,30.080645161290324,1.1870967741935483,10.36774193548387,69.80645161290323,1,0,low,0,3,4.740412979351032
2022,11,kharif,Sonipat,Haryana,8,karnal,26.813333333333333,0.04333333333333333,13.726666666666667,63.2,1,0,low,3,22,13.156549520766776
2023,11,kharif,Sonipat,Haryana,9,karnal,26.223333333333336,0.7266666666666667,10.96,71.03333333333333,1,0,low,4,8,6.347490347490349
2024,11,kharif,Sonipat,Haryana,20,karnal,26.89,0.0,10.33,72.76666666666667,1,0,medium,5,9,10.33
2025,11,kharif,Sonipat,Haryana,9,karnal,25.763333333333332,0.06666666666666667,11.663333333333332,63.03333333333333,1,0,low,4,20,10.934375
2022,4,rabi,Sri Muktsar Sahib,Punjab,137,amritsar,36.96333333333334,0.06333333333333334,13.713333333333333,37.7,0,1,high,9,25,12.896551724137932
2024,4,rabi,Sri Muktsar Sahib,Punjab,3,amritsar,31.903333333333332,0.9566666666666667,16.21333333333333,49.333333333333336,0,1,low,2,137,8.286201022146507
2025,4,rabi,Sri Muktsar Sahib,Punjab,28,amritsar,37.77333333333333,0.07333333333333333,16.773333333333333,34.13333333333333,0,1,medium,6,3,15.627329192546586
2022,5,rabi,Sri Muktsar Sahib,Punjab,158,amritsar,39.07096774193548,0.43870967741935485,17.65806451612903,37.483870967741936,0,1,high,9,146,12.27354260089686
2023,5,rabi,Sri Muktsar Sahib,Punjab,143,amritsar,34.935483870967744,1.432258064516129,15.925806451612903,47.225806451612904,0,1,high,9,158,6.547745358090186
2024,5,rabi,Sri Muktsar Sahib,Punjab,121,amritsar,39.690322580645166,0.0774193548387097,15.387096774193548,32.354838709677416,0,1,high,9,143,14.281437125748502
2025,5,rabi,Sri Muktsar Sahib,Punjab,121,amritsar,37.4741935483871,1.3064516129032258,16.04516129032258,47.193548387096776,0,1,high,9,121,6.956643356643355
2022,10,kharif,Sri Muktsar Sahib,Punjab,82,amritsar,30.693548387096776,0.19999999999999998,10.364516129032259,67.16129032258064,1,0,medium,8,215,8.63709677419355
2023,10,kharif,Sri Muktsar Sahib,Punjab,23,amritsar,29.316129032258065,1.4580645161290324,11.33548387096774,73.45161290322581,1,0,medium,6,82,4.611548556430446
2024,10,kharif,Sri Muktsar Sahib,Punjab,6,amritsar,32.21612903225807,0.3258064516129032,9.94516129032258,67.06451612903226,1,0,low,3,23,7.501216545012166
2025,10,kharif,Sri Muktsar Sahib,Punjab,24,amritsar,29.86774193548387,2.667741935483871,10.3,69.29032258064517,1,0,medium,6,6,2.808267370272647
2022,11,kharif,Sri Muktsar Sahib,Punjab,734,amritsar,24.55666666666667,1.1766666666666665,13.406666666666666,74.1,1,0,high,10,1159,6.1592649310872885
2023,11,kharif,Sri Muktsar Sahib,Punjab,505,amritsar,24.816666666666666,1.3233333333333333,11.446666666666665,80.66666666666667,1,0,high,10,734,4.926829268292683
2024,11,kharif,Sri Muktsar Sahib,Punjab,349,amritsar,26.003333333333334,0.19666666666666668,9.006666666666666,76.33333333333333,1,0,high,10,505,7.526462395543175
2025,11,kharif,Sri Muktsar Sahib,Punjab,282,amritsar,24.726666666666667,0.5,8.31,66.23333333333333,1,0,high,10,349,5.54
2022,4,rabi,Tarn Taran,Punjab,79,amritsar,36.96333333333334,0.06333333333333334,13.713333333333333,37.7,0,1,medium,8,2,12.896551724137932
2025,4,rabi,Tarn Taran,Punjab,4,amritsar,37.77333333333333,0.07333333333333333,16.773333333333333,34.13333333333333,0,1,low,2,79,15.627329192546586
2022,5,rabi,Tarn Taran,Punjab,149,amritsar,39.07096774193548,0.43870967741935485,17.65806451612903,37.483870967741936,0,1,high,9,75,12.27354260089686
2023,5,rabi,Tarn Taran,Punjab,57,amritsar,34.935483870967744,1.432258064516129,15.925806451612903,47.225806451612904,0,1,medium,7,149,6.547745358090186
2024,5,rabi,Tarn Taran,Punjab,149,amritsar,39.690322580645166,0.0774193548387097,15.387096774193548,32.354838709677416,0,1,high,9,57,14.281437125748502
2025,5,rabi,Tarn Taran,Punjab,119,amritsar,37.4741935483871,1.3064516129032258,16.04516129032258,47.193548387096776,0,1,high,9,149,6.956643356643355
2022,10,kharif,Tarn Taran,Punjab,370,amritsar,30.693548387096776,0.19999999999999998,10.364516129032259,67.16129032258064,1,0,high,10,403,8.63709677419355
2023,10,kharif,Tarn Taran,Punjab,141,amritsar,29.316129032258065,1.4580645161290324,11.33548387096774,73.45161290322581,1,0,high,9,370,4.611548556430446
2024,10,kharif,Tarn Taran,Punjab,45,amritsar,32.21612903225807,0.3258064516129032,9.94516129032258,67.06451612903226,1,0,medium,7,141,7.501216545012166
2025,10,kharif,Tarn Taran,Punjab,132,amritsar,29.86774193548387,2.667741935483871,10.3,69.29032258064517,1,0,high,9,45,2.808267370272647
2022,11,kharif,Tarn Taran,Punjab,89,amritsar,24.55666666666667,1.1766666666666665,13.406666666666666,74.1,1,0,medium,8,302,6.1592649310872885
2023,11,kharif,Tarn Taran,Punjab,182,amritsar,24.816666666666666,1.3233333333333333,11.446666666666665,80.66666666666667,1,0,high,10,89,4.926829268292683
2024,11,kharif,Tarn Taran,Punjab,107,amritsar,26.003333333333334,0.19666666666666668,9.006666666666666,76.33333333333333,1,0,high,9,182,7.526462395543175
2025,11,kharif,Tarn Taran,Punjab,87,amritsar,24.726666666666667,0.5,8.31,66.23333333333333,1,0,medium,8,107,5.54
2022,4,rabi,Yamunanagar,Haryana,351,karnal,39.663333333333334,0.0,18.503333333333334,23.2,0,1,high,10,444,18.503333333333334
2023,4,rabi,Yamunanagar,Haryana,27,karnal,34.16,0.4633333333333333,17.446666666666665,38.13333333333333,0,1,medium,6,351,11.922551252847379
2024,4,rabi,Yamunanagar,Haryana,136,karnal,34.43333333333333,0.09333333333333334,17.240000000000002,34.5,0,1,high,9,27,15.768292682926832
2025,4,rabi,Yamunanagar,Haryana,110,karnal,35.71,0.5833333333333334,15.47,40.733333333333334,0,1,high,9,136,9.770526315789473
2022,5,rabi,Yamunanagar,Haryana,59,karnal,38.38709677419355,1.0129032258064516,17.335483870967742,45.25806451612903,0,1,medium,8,34,8.612179487179489
2023,5,rabi,Yamunanagar,Haryana,27,karnal,34.88709677419355,3.4967741935483874,17.74516129032258,48.774193548387096,0,1,medium,6,59,3.9461979913916787
2024,5,rabi,Yamunanagar,Haryana,374,karnal,40.832258064516125,0.02258064516129032,20.141935483870967,27.903225806451612,0,1,high,10,27,19.69716088328076
2025,5,rabi,Yamunanagar,Haryana,29,karnal,35.41935483870968,1.3612903225806452,16.548387096774192,57.58064516129032,0,1,medium,6,374,7.008196721311474
2022,10,kharif,Yamunanagar,Haryana,34,karnal,29.47741935483871,0.8161290322580645,12.741935483870968,72.25806451612904,1,0,medium,6,31,7.015985790408526
2023,10,kharif,Yamunanagar,Haryana,28,karnal,31.27741935483871,0.6774193548387096,12.841935483870968,61.516129032258064,1,0,medium,6,34,7.655769230769232
2024,10,kharif,Yamunanagar,Haryana,10,karnal,31.93548387096774,0.016129032258064516,11.435483870967742,66.80645161290323,1,0,low,4,28,11.253968253968255
2025,10,kharif,Yamunanagar,Haryana,16,karnal,30.080645161290324,1.1870967741935483,10.36774193548387,69.80645161290323,1,0,low,5,10,4.740412979351032
2022,11,kharif,Yamunanagar,Haryana,19,karnal,26.813333333333333,0.04333333333333333,13.726666666666667,63.2,1,0,low,5,28,13.156549520766776
2023,11,kharif,Yamunanagar,Haryana,19,karnal,26.223333333333336,0.7266666666666667,10.96,71.03333333333333,1,0,low,5,19,6.347490347490349
2024,11,kharif,Yamunanagar,Haryana,18,karnal,26.89,0.0,10.33,72.76666666666667,1,0,low,5,19,10.33
2025,11,kharif,Yamunanagar,Haryana,16,karnal,25.763333333333332,0.06666666666666667,11.663333333333332,63.03333333333333,1,0,low,5,18,10.934375
